"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"418","01-18T10:00:00",439,16.4,28,28,13.3
"419","01-18T11:00:00",430,16.8,29.4,29.4,13.4
"420","01-18T12:00:00",436,17.2,30.7,30.7,13.7
"421","01-18T13:00:00",446,17.3,31.7,31.7,13.8
"422","01-18T14:00:00",430,17.4,32.4,32.4,13.9
"423","01-18T15:00:00",416,17.6,32.6,32.6,13.9
"424","01-18T16:00:00",429,17.6,32.2,32.2,13.4
"425","01-18T17:00:00",419,17.6,31.4,31.4,12.8
"426","01-18T18:00:00",424,17.6,30.8,30.8,12.9
"427","01-18T19:00:00",426,17.6,30.1,30.1,13
"428","01-18T20:00:00",418,17.2,29.5,29.5,13
"429","01-18T21:00:00",409,17.1,28.9,28.9,12.8
"430","01-18T22:00:00",403,16.6,28.3,28.3,12.9
"431","01-18T23:00:00",438,16.4,27.7,27.7,12.6
"432","01-19T00:00:00",433,15.9,26.7,26.7,12.7
"433","01-19T01:00:00",442,16.1,26.6,26.6,12.5
"434","01-19T02:00:00",416,15.8,26.1,26.1,12.5
"435","01-19T03:00:00",409,15.6,25.8,25.8,12.3
"436","01-19T04:00:00",395,15.4,25.4,25.4,12.2
"437","01-19T05:00:00",407,15.4,25.2,25.2,12.1
"438","01-19T06:00:00",410,15.4,25,25,12.3
"439","01-19T07:00:00",429,15.3,24.9,24.9,12
"440","01-19T08:00:00",439,15.6,25.4,25.4,12.6
"441","01-19T09:00:00",444,15.9,26.6,26.6,13
"442","01-19T10:00:00",430,16.4,28.1,28.1,13.3
"443","01-19T11:00:00",424,16.7,29.5,29.5,13.4
"444","01-19T12:00:00",429,17,30.7,30.7,13.7
"445","01-19T13:00:00",438,17.2,31.7,31.7,13.9
